Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Snowboard binding mount (product.metafields.test_data.binding_mount),Snowboard length (product.metafields.test_data.snowboard_length),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Status
dominant-kad-n-camas-r-pamuklu-renkli-firfirli-bikini-kulot-5-li-paket-s-m-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1907/prod/QC_ENRICHMENT/20260617/15/81df9323-7874-3a57-b875-b216b6371cb0/1_org_zoom.jpg,10,Dominant Kadın Çamaşır Pamuklu Renkli FIRFIRLI BİKİNİ Külot 5'li Paket (S-M-L),,,,,,,,,,,,,
dominant-kad-n-camas-r-pamuklu-renkli-firfirli-bikini-kulot-5-li-paket-s-m-l,Dominant Kadın Çamaşır Pamuklu Renkli FIRFIRLI BİKİNİ Külot 5'li Paket (S-M-L),"<p><a href=""https://www.trendyol.com/dominant/kadin-camasir-pamuklu-renkli-firfirli-bikini-kulot-5-li-paket-s-m-l-p-881960033?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 881960033</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Kadın Bikini Külot,"trendyol-import, Kadın, Külot, Bikini, dominant",true,Beden,S,,,,,,,,881960033-2,0.0,shopify,100,deny,manual,355.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1893/prod/QC_ENRICHMENT/20260617/15/41165b2d-d68c-32cb-bc63-12611792b435/1_org_zoom.jpg,1,Dominant Kadın Çamaşır Pamuklu Renkli FIRFIRLI BİKİNİ Külot 5'li Paket (S-M-L),false,Dominant Kadın Çamaşır Pamuklu Renkli FIRFIRLI BİKİNİ Külot 5'li Paket (S-M-L),,,,,kg,,,,,,active
dominant-kad-n-camas-r-pamuklu-renkli-firfirli-bikini-kulot-5-li-paket-s-m-l,,,,,,,,Beden,M,,,,,,,,881960033-3,0.0,shopify,100,deny,manual,355.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
dominant-kad-n-camas-r-pamuklu-renkli-firfirli-bikini-kulot-5-li-paket-s-m-l,,,,,,,,Beden,L,,,,,,,,881960033-4,0.0,shopify,100,deny,manual,355.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
dominant-kad-n-camas-r-pamuklu-renkli-firfirli-bikini-kulot-5-li-paket-s-m-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1934/prod/QC_ENRICHMENT/20260617/15/506bbb7b-aa40-38c6-a1a2-5db333cf7086/1_org_zoom.jpg,2,Dominant Kadın Çamaşır Pamuklu Renkli FIRFIRLI BİKİNİ Külot 5'li Paket (S-M-L),,,,,,,,,,,,,
dominant-kad-n-camas-r-pamuklu-renkli-firfirli-bikini-kulot-5-li-paket-s-m-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1912/prod/QC_ENRICHMENT/20260617/15/8d896805-43dd-3f48-a269-5d58c6789ce2/1_org_zoom.jpg,3,Dominant Kadın Çamaşır Pamuklu Renkli FIRFIRLI BİKİNİ Külot 5'li Paket (S-M-L),,,,,,,,,,,,,
dominant-kad-n-camas-r-pamuklu-renkli-firfirli-bikini-kulot-5-li-paket-s-m-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1923/prod/QC_ENRICHMENT/20260617/15/7c738007-3c9c-3b41-a306-9834e77056f3/1_org_zoom.jpg,4,Dominant Kadın Çamaşır Pamuklu Renkli FIRFIRLI BİKİNİ Külot 5'li Paket (S-M-L),,,,,,,,,,,,,
dominant-kad-n-camas-r-pamuklu-renkli-firfirli-bikini-kulot-5-li-paket-s-m-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1919/prod/QC_ENRICHMENT/20260617/15/4acdccaa-7112-3152-96e9-cd27bfc34d0e/1_org_zoom.jpg,5,Dominant Kadın Çamaşır Pamuklu Renkli FIRFIRLI BİKİNİ Külot 5'li Paket (S-M-L),,,,,,,,,,,,,
dominant-kad-n-camas-r-pamuklu-renkli-firfirli-bikini-kulot-5-li-paket-s-m-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1931/prod/QC_ENRICHMENT/20260617/15/d092909b-1321-3d6f-b1ae-be549c877a0f/1_org_zoom.jpg,6,Dominant Kadın Çamaşır Pamuklu Renkli FIRFIRLI BİKİNİ Külot 5'li Paket (S-M-L),,,,,,,,,,,,,
dominant-kad-n-camas-r-pamuklu-renkli-firfirli-bikini-kulot-5-li-paket-s-m-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1941/prod/QC_ENRICHMENT/20260617/15/542cda55-dfba-37d3-a5f0-d2b1f28b9351/1_org_zoom.jpg,7,Dominant Kadın Çamaşır Pamuklu Renkli FIRFIRLI BİKİNİ Külot 5'li Paket (S-M-L),,,,,,,,,,,,,
dominant-kad-n-camas-r-pamuklu-renkli-firfirli-bikini-kulot-5-li-paket-s-m-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1893/prod/QC_ENRICHMENT/20260617/15/41165b2d-d68c-32cb-bc63-12611792b435/1_org_zoom.jpg,8,Dominant Kadın Çamaşır Pamuklu Renkli FIRFIRLI BİKİNİ Külot 5'li Paket (S-M-L),,,,,,,,,,,,,
dominant-kad-n-camas-r-pamuklu-renkli-firfirli-bikini-kulot-5-li-paket-s-m-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1907/prod/QC_ENRICHMENT/20260617/15/81df9323-7874-3a57-b875-b216b6371cb0/1_org_zoom.jpg,9,Dominant Kadın Çamaşır Pamuklu Renkli FIRFIRLI BİKİNİ Külot 5'li Paket (S-M-L),,,,,,,,,,,,,
dominant-kad-n-camas-r-pamuklu-renkli-firfirli-bikini-kulot-5-li-paket-s-m-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1908/prod/QC_ENRICHMENT/20260617/15/81880376-c811-317b-900f-4ff6cbd63035/1_org_zoom.jpg,10,Dominant Kadın Çamaşır Pamuklu Renkli FIRFIRLI BİKİNİ Külot 5'li Paket (S-M-L),,,,,,,,,,,,,
dominant-kad-n-camas-r-pamuklu-renkli-yan-ipli-tanga-7-li-paket-s-m-l,Dominant Kadın Çamaşır Pamuklu Renkli Yanı İpli TANGA 7'li Paket (S-M-L),"<p><a href=""https://www.trendyol.com/dominant/kadin-camasir-pamuklu-renkli-yani-ipli-tanga-7-li-paket-s-m-l-p-854356957?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 854356957</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Kadın Tanga,"trendyol-import, Kadın, Külot, Tanga, dominant",true,Beden,L,,,,,,,,854356957-2,0.0,shopify,100,deny,manual,339.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1926/prod/QC_ENRICHMENT/20260617/15/5df8c5c4-4560-31d2-99f0-cb8e491b6101/1_org_zoom.jpg,1,Dominant Kadın Çamaşır Pamuklu Renkli Yanı İpli TANGA 7'li Paket (S-M-L),false,Dominant Kadın Çamaşır Pamuklu Renkli Yanı İpli TANGA 7'li Paket (S-M-L),,,,,kg,,,,,,active
dominant-kad-n-camas-r-pamuklu-renkli-yan-ipli-tanga-7-li-paket-s-m-l,,,,,,,,Beden,S,,,,,,,,854356957-3,0.0,shopify,100,deny,manual,339.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
dominant-kad-n-camas-r-pamuklu-renkli-yan-ipli-tanga-7-li-paket-s-m-l,,,,,,,,Beden,M,,,,,,,,854356957-4,0.0,shopify,100,deny,manual,339.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
dominant-kad-n-camas-r-pamuklu-renkli-yan-ipli-tanga-7-li-paket-s-m-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1939/prod/QC_ENRICHMENT/20260617/15/fd0837da-6a7d-3fa3-99ce-67b5ec33519f/1_org_zoom.jpg,2,Dominant Kadın Çamaşır Pamuklu Renkli Yanı İpli TANGA 7'li Paket (S-M-L),,,,,,,,,,,,,
dominant-kad-n-camas-r-pamuklu-renkli-yan-ipli-tanga-7-li-paket-s-m-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1900/prod/QC_ENRICHMENT/20260617/15/17e45b61-66d6-3eb2-b9ab-40291ce2947f/1_org_zoom.jpg,3,Dominant Kadın Çamaşır Pamuklu Renkli Yanı İpli TANGA 7'li Paket (S-M-L),,,,,,,,,,,,,
dominant-kad-n-camas-r-pamuklu-renkli-yan-ipli-tanga-7-li-paket-s-m-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1920/prod/QC_ENRICHMENT/20260617/15/246aecee-4891-39c4-b2a1-13797648f513/1_org_zoom.jpg,4,Dominant Kadın Çamaşır Pamuklu Renkli Yanı İpli TANGA 7'li Paket (S-M-L),,,,,,,,,,,,,
dominant-kad-n-camas-r-pamuklu-renkli-yan-ipli-tanga-7-li-paket-s-m-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1926/prod/QC_ENRICHMENT/20260617/15/5df8c5c4-4560-31d2-99f0-cb8e491b6101/1_org_zoom.jpg,5,Dominant Kadın Çamaşır Pamuklu Renkli Yanı İpli TANGA 7'li Paket (S-M-L),,,,,,,,,,,,,
rockhard-erkek-camas-r-pamuklu-bel-lastikli-duz-boxer-5-li-paket,rockhard Erkek Çamaşır Pamuklu Bel Lastikli Düz BOXER 5'li Paket,"<p><a href=""https://www.trendyol.com/rockhard/erkek-camasir-pamuklu-bel-lastikli-duz-boxer-5-li-paket-p-1130432800?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 1130432800</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Erkek Boxer,"trendyol-import, Erkek, Boxer, rockhard, dominant",true,Beden,M,,,,,,,,1130432800-2,0.0,shopify,100,deny,manual,42.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1906/prod/QC_ENRICHMENT/20260623/14/59831c71-f025-353b-ae6e-193c79e9a3a3/1_org_zoom.jpg,1,rockhard Erkek Çamaşır Pamuklu Bel Lastikli Düz BOXER 5'li Paket,false,rockhard Erkek Çamaşır Pamuklu Bel Lastikli Düz BOXER 5'li Paket,,,,,kg,,,,,,active
rockhard-erkek-camas-r-pamuklu-bel-lastikli-duz-boxer-5-li-paket,,,,,,,,Beden,L,,,,,,,,1130432800-3,0.0,shopify,100,deny,manual,42.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
rockhard-erkek-camas-r-pamuklu-bel-lastikli-duz-boxer-5-li-paket,,,,,,,,Beden,XL,,,,,,,,1130432800-4,0.0,shopify,100,deny,manual,42.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
rockhard-erkek-camas-r-pamuklu-bel-lastikli-duz-boxer-5-li-paket,,,,,,,,Beden,2XL,,,,,,,,1130432800-5,0.0,shopify,100,deny,manual,42.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
rockhard-erkek-camas-r-pamuklu-bel-lastikli-duz-boxer-5-li-paket,,,,,,,,Beden,S,,,,,,,,1130432800-6,0.0,shopify,100,deny,manual,42.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
rockhard-erkek-camas-r-pamuklu-bel-lastikli-duz-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1906/prod/QC_ENRICHMENT/20260623/14/59831c71-f025-353b-ae6e-193c79e9a3a3/1_org_zoom.jpg,2,rockhard Erkek Çamaşır Pamuklu Bel Lastikli Düz BOXER 5'li Paket,,,,,,,,,,,,,
rockhard-erkek-camas-r-pamuklu-bel-lastikli-duz-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1935/prod/QC_ENRICHMENT/20260623/15/9c16e980-0e39-32a1-8b04-3efd69f3909c/1_org_zoom.jpg,3,rockhard Erkek Çamaşır Pamuklu Bel Lastikli Düz BOXER 5'li Paket,,,,,,,,,,,,,
dominant-kad-n-dolgusuz-balensiz-rambo-pamuklu-bustiyer,Dominant Kadın Dolgusuz Balensiz Rambo Pamuklu Büstiyer,"<p><a href=""https://www.trendyol.com/dominant/kadin-dolgusuz-balensiz-rambo-pamuklu-bustiyer-p-1090298810?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 1090298810</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Bras,Kadın Büstiyer,"trendyol-import, Kadın, Büstiyer, dominant",true,Beden,S/M,,,,,,,,1090298810-2,0.0,shopify,100,deny,manual,556.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1812/prod/QC_PREP/20260122/16/d431020d-3aa3-36d5-b2fc-904de073ca14/1_org_zoom.jpg,1,Dominant Kadın Dolgusuz Balensiz Rambo Pamuklu Büstiyer,false,Dominant Kadın Dolgusuz Balensiz Rambo Pamuklu Büstiyer,,,,,kg,,,,,,active
dominant-kad-n-dolgusuz-balensiz-rambo-pamuklu-bustiyer,,,,,,,,Beden,L/XL,,,,,,,,1090298810-3,0.0,shopify,100,deny,manual,556.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
dominant-kad-n-dolgusuz-balensiz-rambo-pamuklu-bustiyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1812/prod/QC_PREP/20260122/16/d431020d-3aa3-36d5-b2fc-904de073ca14/1_org_zoom.jpg,2,Dominant Kadın Dolgusuz Balensiz Rambo Pamuklu Büstiyer,,,,,,,,,,,,,
dominant-kad-n-dolgusuz-balensiz-rambo-pamuklu-bustiyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1721/prod/QC_ENRICHMENT/20250804/19/f128f6a7-1ac9-3f42-8718-6573ab8d8a6d/1_org_zoom.jpg,3,Dominant Kadın Dolgusuz Balensiz Rambo Pamuklu Büstiyer,,,,,,,,,,,,,
domikids-domikids-k-z-cocuk-pamuklu-kulot-7-li-paket-79500,DOMİKİDS DomiKids Kız Çocuk Pamuklu Külot 7'Li Paket 79500,"<p><a href=""https://www.trendyol.com/domikids/domikids-kiz-cocuk-pamuklu-kulot-7-li-paket-79500-p-855682535?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 855682535</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Kız Çocuk Külot,"trendyol-import, Kız, Çocuk, Külot, domi-kids, dominant",true,Title,Default Title,,,,,,,,855682535,0.0,shopify,100,deny,manual,429.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1521/product/media/images/prod/QC/20240904/09/821bb765-9dc9-33f6-830e-975475b21cc9/1_org_zoom.jpg,1,DOMİKİDS DomiKids Kız Çocuk Pamuklu Külot 7'Li Paket 79500,false,DOMİKİDS DomiKids Kız Çocuk Pamuklu Külot 7'Li Paket 79500,,,,,kg,,,,,,active
domikids-domikids-k-z-cocuk-pamuklu-kulot-7-li-paket-79500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1521/product/media/images/prod/QC/20240904/09/f89c4711-2a8d-33f8-818b-bfb426ab6c12/1_org_zoom.jpg,2,DOMİKİDS DomiKids Kız Çocuk Pamuklu Külot 7'Li Paket 79500,,,,,,,,,,,,,
domikids-domikids-k-z-cocuk-pamuklu-kulot-7-li-paket-79500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1523/product/media/images/prod/QC/20240904/09/234a636b-0a75-3dba-995e-d867d01a6d7e/1_org_zoom.jpg,3,DOMİKİDS DomiKids Kız Çocuk Pamuklu Külot 7'Li Paket 79500,,,,,,,,,,,,,
domikids-domikids-k-z-cocuk-pamuklu-kulot-7-li-paket-79500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1521/product/media/images/prod/QC/20240904/09/821bb765-9dc9-33f6-830e-975475b21cc9/1_org_zoom.jpg,4,DOMİKİDS DomiKids Kız Çocuk Pamuklu Külot 7'Li Paket 79500,,,,,,,,,,,,,
domikids-domikids-k-z-cocuk-pamuklu-kulot-7-li-paket-79500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1522/product/media/images/prod/QC/20240904/09/6969aa98-1a69-3f50-8b1c-0e8b419d0093/1_org_zoom.jpg,5,DOMİKİDS DomiKids Kız Çocuk Pamuklu Külot 7'Li Paket 79500,,,,,,,,,,,,,
domikids-domikids-k-z-cocuk-pamuklu-kulot-7-li-paket-79500,DOMİKİDS DomiKids Kız Çocuk Pamuklu Külot 7'Li Paket 79500,"<p><a href=""https://www.trendyol.com/domikids/domikids-kiz-cocuk-pamuklu-kulot-7-li-paket-79500-p-855682537?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 855682537</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Kız Çocuk Külot,"trendyol-import, Kız, Çocuk, Külot, domi-kids, dominant",true,Title,Default Title,,,,,,,,855682537,0.0,shopify,100,deny,manual,429.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1521/product/media/images/prod/QC/20240904/09/f89c4711-2a8d-33f8-818b-bfb426ab6c12/1_org_zoom.jpg,1,DOMİKİDS DomiKids Kız Çocuk Pamuklu Külot 7'Li Paket 79500,false,DOMİKİDS DomiKids Kız Çocuk Pamuklu Külot 7'Li Paket 79500,,,,,kg,,,,,,active
domikids-domikids-k-z-cocuk-pamuklu-kulot-7-li-paket-79500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1521/product/media/images/prod/QC/20240904/09/f89c4711-2a8d-33f8-818b-bfb426ab6c12/1_org_zoom.jpg,2,DOMİKİDS DomiKids Kız Çocuk Pamuklu Külot 7'Li Paket 79500,,,,,,,,,,,,,
domikids-domikids-k-z-cocuk-pamuklu-kulot-7-li-paket-79500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1523/product/media/images/prod/QC/20240904/09/234a636b-0a75-3dba-995e-d867d01a6d7e/1_org_zoom.jpg,3,DOMİKİDS DomiKids Kız Çocuk Pamuklu Külot 7'Li Paket 79500,,,,,,,,,,,,,
domikids-domikids-k-z-cocuk-pamuklu-kulot-7-li-paket-79500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1521/product/media/images/prod/QC/20240904/09/821bb765-9dc9-33f6-830e-975475b21cc9/1_org_zoom.jpg,4,DOMİKİDS DomiKids Kız Çocuk Pamuklu Külot 7'Li Paket 79500,,,,,,,,,,,,,
domikids-domikids-k-z-cocuk-pamuklu-kulot-7-li-paket-79500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1522/product/media/images/prod/QC/20240904/09/6969aa98-1a69-3f50-8b1c-0e8b419d0093/1_org_zoom.jpg,5,DOMİKİDS DomiKids Kız Çocuk Pamuklu Külot 7'Li Paket 79500,,,,,,,,,,,,,
dominant-kad-n-fitilli-ribana-7-li-paket-kulot,Dominant Kadın Fitilli Ribana 7'li Paket Külot,"<p><a href=""https://www.trendyol.com/dominant/kadin-fitilli-ribana-7-li-paket-kulot-p-954265707?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 954265707</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Kadın Külot,"trendyol-import, Kadın, Külot, dominant",true,Beden,2XL,,,,,,,,954265707-2,0.0,shopify,100,deny,manual,299.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1707/prod/QC_PREP/20250709/14/5d5b93ce-e8e8-33f5-ac1f-33ed0e2bdbba/1_org_zoom.jpg,1,Dominant Kadın Fitilli Ribana 7'li Paket Külot,false,Dominant Kadın Fitilli Ribana 7'li Paket Külot,,,,,kg,,,,,,active
dominant-kad-n-fitilli-ribana-7-li-paket-kulot,,,,,,,,Beden,XL,,,,,,,,954265707-3,0.0,shopify,100,deny,manual,299.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
dominant-kad-n-fitilli-ribana-7-li-paket-kulot,,,,,,,,Beden,3XL,,,,,,,,954265707-4,0.0,shopify,100,deny,manual,299.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
dominant-kad-n-fitilli-ribana-7-li-paket-kulot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1707/prod/QC_PREP/20250709/14/5d9eeb6a-9dcb-3ca1-bcbe-2b8acc797aa8/1_org_zoom.jpg,2,Dominant Kadın Fitilli Ribana 7'li Paket Külot,,,,,,,,,,,,,
dominant-kad-n-fitilli-ribana-7-li-paket-kulot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1709/prod/QC_PREP/20250709/14/92d825ca-999a-3c72-b8da-1b581ef4d664/1_org_zoom.jpg,3,Dominant Kadın Fitilli Ribana 7'li Paket Külot,,,,,,,,,,,,,
domikids-k-z-cocuk-pamuklu-bustiyer-5-li-paket-67000,DOMİKİDS Kız Çocuk Pamuklu Bustiyer 5'Li Paket 67000,"<p><a href=""https://www.trendyol.com/domikids/kiz-cocuk-pamuklu-bustiyer-5-li-paket-67000-p-862116611?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 862116611</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Kız Çocuk Büstiyer,"trendyol-import, Çocuk, Büstiyer, Kız, domi-kids, dominant",true,Title,Default Title,,,,,,,,862116611,0.0,shopify,100,deny,manual,512.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1928/prod/QC_ENRICHMENT/20260520/14/dfc11322-a340-358c-9f8e-724a788de4c1/1_org_zoom.jpg,1,DOMİKİDS Kız Çocuk Pamuklu Bustiyer 5'Li Paket 67000,false,DOMİKİDS Kız Çocuk Pamuklu Bustiyer 5'Li Paket 67000,,,,,kg,,,,,,active
domikids-k-z-cocuk-pamuklu-bustiyer-5-li-paket-67000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1934/prod/QC_ENRICHMENT/20260520/14/226c29b0-de13-3739-8d39-2e9ae717e539/1_org_zoom.jpg,2,DOMİKİDS Kız Çocuk Pamuklu Bustiyer 5'Li Paket 67000,,,,,,,,,,,,,
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,rockhard Erkek Basklı Pamuklu Boxer 5'li Paket,"<p><a href=""https://www.trendyol.com/rockhard/erkek-baskli-pamuklu-boxer-5-li-paket-p-955436007?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 955436007</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Erkek Boxer,"trendyol-import, Erkek, Boxer, rockhard, dominant",true,Beden,L,,,,,,,,955436007-2,0.0,shopify,100,deny,manual,42.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1707/prod/QC_PREP/20250711/16/b5751890-2088-3c87-9644-1ee971a98370/1_org_zoom.jpg,1,rockhard Erkek Basklı Pamuklu Boxer 5'li Paket,false,rockhard Erkek Basklı Pamuklu Boxer 5'li Paket,,,,,kg,,,,,,active
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,,,,,,,,Beden,XL,,,,,,,,955436007-3,0.0,shopify,100,deny,manual,42.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,,,,,,,,Beden,M,,,,,,,,955436007-4,0.0,shopify,100,deny,manual,42.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,,,,,,,,Beden,2XL,,,,,,,,955436007-5,0.0,shopify,100,deny,manual,42.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1707/prod/QC_PREP/20250711/16/35d41c04-8277-3455-8806-88793cd85b07/1_org_zoom.jpg,2,rockhard Erkek Basklı Pamuklu Boxer 5'li Paket,,,,,,,,,,,,,
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1709/prod/QC_PREP/20250711/16/e9533e36-4417-3c6b-a620-09309326b42d/1_org_zoom.jpg,3,rockhard Erkek Basklı Pamuklu Boxer 5'li Paket,,,,,,,,,,,,,
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1708/prod/QC_PREP/20250711/16/da8f3c01-23bb-3213-b4b4-16dd75fb7ccf/1_org_zoom.jpg,4,rockhard Erkek Basklı Pamuklu Boxer 5'li Paket,,,,,,,,,,,,,
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1708/prod/QC_PREP/20250711/16/93122826-6347-340f-8226-5aa907e9e469/1_org_zoom.jpg,5,rockhard Erkek Basklı Pamuklu Boxer 5'li Paket,,,,,,,,,,,,,
